1628940257667,365,Book_Page,200,,rokomari 1-1,text,true,,1605648,125,1,1,https://www.rokomari.com/book,137,0,39
1628940258220,182,Electronic_Page,200,HTTP/1.1 200,rokomari 1-1,text,true,,149870,0,1,1,https://www.rokomari.com/electronics,123,0,0
1628940258416,149,Product-Page,200,,rokomari 1-1,text,true,,205881,203,1,1,https://www.rokomari.com/product/category/2086/Product,86,0,0
1628940258617,130,Gift_Page,200,,rokomari 1-1,text,true,,112571,184,1,1,https://www.rokomari.com/giftfinder,79,0,0
1628940258766,134,Corporate_Page,200,,rokomari 1-1,text,true,,105443,183,1,1,https://www.rokomari.com/corporate,76,0,0
1628940258927,125,Offer_Page,200,,rokomari 1-1,text,true,,140514,179,1,1,https://www.rokomari.com/offer,83,0,0
1628940259087,790,Blog_Page,200,OK,rokomari 1-1,text,true,,224397,122,1,1,https://blog.rokomari.com/,743,0,81
